trading_date,price,price_pkwh,london
2024-10-10T00:00:00.000,88.96479166666667,889.6479166666667,1113.7479039583334
2024-10-12T00:00:00.000,63.193958333333335,631.9395833333333,794.4730497916665
2024-10-13T00:00:00.000,110.71479166666667,1107.1479166666668,1383.2086539583333
2024-10-14T00:00:00.000,75.93208333333332,759.3208333333332,952.2856804166664
2024-10-15T00:00:00.000,63.193958333333335,631.9395833333333,794.4730497916665
2024-10-16T00:00:00.000,110.71479166666667,1107.1479166666668,1383.2086539583333
2024-10-17T00:00:00.000,87.2,872.0,1091.8839
2024-10-18T00:00:00.000,64.15645833333333,641.5645833333333,806.3974622916666
2024-10-19T00:00:00.000,90.18270833333334,901.8270833333333,1128.8366735416666
2024-10-20T00:00:00.000,84.42125,844.2125,1057.45796625
2024-10-21T00:00:00.000,82.70666666666666,827.0666666666666,1036.2159933333332
2024-10-22T00:00:00.000,29.716875,297.16875000000005,379.72546437500006
2024-10-23T00:00:00.000,59.585625,595.85625,749.7694081249999
2024-10-24T00:00:00.000,90.46979166666667,904.6979166666666,1132.3933489583333
2024-10-25T00:00:00.000,90.98812500000001,909.8812500000001,1138.814980625
2024-10-26T00:00:00.000,84.8490625,848.490625,1062.7581353125
2024-10-27T00:00:00.000,103.27625,1032.7625,1291.05256125
2024-10-28T00:00:00.000,94.48604166666667,944.8604166666667,1182.1506702083334
2024-10-29T00:00:00.000,95.07833333333333,950.7833333333333,1189.4885716666665
2024-10-30T00:00:00.000,93.34937500000001,933.4937500000001,1168.0685068750001
2024-10-31T00:00:00.000,103.163125,1031.63125,1289.6510556249998
2024-11-01T00:00:00.000,100.36479166666668,1003.6479166666668,1254.9825039583334
2024-11-02T00:00:00.000,90.616875,906.1687499999999,1134.215564375
2024-11-03T00:00:00.000,91.68145833333334,916.8145833333334,1147.4046872916667
2024-11-04T00:00:00.000,90.683125,906.8312500000001,1135.036335625
2024-11-05T00:00:00.000,91.986875,919.86875,1151.188494375
2024-11-06T00:00:00.000,108.05604166666666,1080.5604166666667,1350.2694002083333
2024-11-07T00:00:00.000,124.180625,1241.80625,1550.036863125
2024-11-08T00:00:00.000,118.15270833333334,1181.5270833333334,1475.3570035416667
2024-11-09T00:00:00.000,94.66979166666665,946.6979166666665,1184.4271489583332
2024-11-10T00:00:00.000,96.78208333333333,967.8208333333333,1210.5963304166667
2024-11-11T00:00:00.000,106.585625,1065.8562499999998,1332.0524081249998
2024-11-12T00:00:00.000,96.83208333333333,968.3208333333333,1211.2157804166666
2024-11-13T00:00:00.000,95.03645833333333,950.3645833333333,1188.9697822916664
2024-11-14T00:00:00.000,106.585625,1065.8562499999998,1332.0524081249998
2024-11-15T00:00:00.000,111.24416666666667,1112.4416666666666,1389.7670808333332
2024-11-16T00:00:00.000,103.60208333333333,1036.0208333333333,1295.0893104166666
2024-11-17T00:00:00.000,99.89125,998.9125,1249.11579625
2024-11-18T00:00:00.000,92.55541666666666,925.5541666666666,1158.2321570833333
2024-11-19T00:00:00.000,88.53458333333333,885.3458333333333,1108.4180529166665
2024-11-20T00:00:00.000,105.41229166666666,1054.1229166666667,1317.5159814583333
2024-11-21T00:00:00.000,103.38354166666666,1033.8354166666666,1292.3817977083331
2024-11-22T00:00:00.000,98.42854166666666,984.2854166666666,1230.9943027083332
2024-11-23T00:00:00.000,103.67416666666666,1036.7416666666666,1295.9823508333332
2024-11-24T00:00:00.000,104.12,1041.2,1301.50578
2024-11-25T00:00:00.000,92.30270833333333,923.0270833333333,1155.1013535416666
2024-11-26T00:00:00.000,23.147499999999997,231.47499999999997,298.3374775
2024-11-27T00:00:00.000,62.381875,623.81875,784.4121493749999
2024-11-28T00:00:00.000,107.50744680851065,1075.0744680851064,1343.4728585106384
2024-11-29T00:00:00.000,106.23145833333332,1062.3145833333333,1327.6646372916666
2024-11-30T00:00:00.000,105.48958333333333,1054.8958333333333,1318.4735479166666
2024-12-01T00:00:00.000,102.25595744680851,1022.5595744680851,1278.4121568085106
2024-12-02T00:00:00.000,92.439375,924.39375,1156.794516875
2024-12-03T00:00:00.000,90.20083333333334,902.0083333333333,1129.0612241666665
2024-12-04T00:00:00.000,91.89375,918.9375,1150.03476875
2024-12-05T00:00:00.000,119.64645833333333,1196.4645833333334,1493.8630722916666
2024-12-06T00:00:00.000,117.25541666666668,1172.5541666666668,1464.2404570833335
2024-12-07T00:00:00.000,91.61520833333333,916.1520833333333,1146.5839160416665
2024-12-08T00:00:00.000,77.70583333333333,777.0583333333333,974.2606691666665
2024-12-09T00:00:00.000,69.14166666666667,691.4166666666666,868.1592083333331
2024-12-10T00:00:00.000,68.83375,688.3375,864.3444287499999
2024-12-11T00:00:00.000,94.76125,947.6125000000001,1185.5602262500001
2024-12-12T00:00:00.000,114.54604166666667,1145.4604166666668,1430.6740102083334
2024-12-13T00:00:00.000,178.079375,1780.79375,2217.7884768749996
2024-12-14T00:00:00.000,234.74104166666666,2347.4104166666666,2919.7698652083327
2024-12-15T00:00:00.000,137.56875,1375.6875,1715.90234375
2024-12-16T00:00:00.000,91.37479166666667,913.7479166666667,1143.6053939583333
2024-12-17T00:00:00.000,54.79291666666666,547.9291666666667,690.3925445833332
2024-12-18T00:00:00.000,63.573125000000005,635.73125,799.1705456249999
2024-12-19T00:00:00.000,79.51479166666667,795.1479166666667,996.6718539583333
2024-12-20T00:00:00.000,62.41395833333333,624.1395833333333,784.8096297916666
2024-12-21T00:00:00.000,63.79479166666667,637.9479166666667,801.9167739583334
2024-12-22T00:00:00.000,74.22854166666666,742.2854166666666,931.1805027083332
2024-12-23T00:00:00.000,23.775625,237.75625000000002,306.119318125
2024-12-24T00:00:00.000,23.766041666666666,237.66041666666666,306.00059020833334
2024-12-25T00:00:00.000,72.201875,722.01875,906.0721293749998
2024-12-26T00:00:00.000,85.23583333333333,852.3583333333333,1067.5498391666667
2024-12-27T00:00:00.000,87.37708333333335,873.7708333333335,1094.0777854166668
2024-12-28T00:00:00.000,100.80604166666666,1008.0604166666666,1260.449150208333
2024-12-29T00:00:00.000,109.49458333333332,1094.9458333333332,1368.0914929166665
2024-12-30T00:00:00.000,103.226875,1032.2687500000002,1290.4408543750003
2024-12-31T00:00:00.000,93.22166666666668,932.2166666666668,1166.4863283333334
2025-01-01T00:00:00.000,85.015,850.15,1064.813935
2025-01-02T00:00:00.000,52.72270833333334,527.2270833333333,664.7447335416666
2025-01-03T00:00:00.000,52.26583333333334,522.6583333333334,659.0845091666666
2025-01-04T00:00:00.000,104.60354166666667,1046.0354166666666,1307.4963777083333
2025-01-05T00:00:00.000,106.79833333333333,1067.9833333333333,1334.6876516666666
2025-01-06T00:00:00.000,111.84708333333333,1118.4708333333333,1397.2366154166666
2025-01-07T00:00:00.000,101.91041666666666,1019.1041666666666,1274.1312520833333
2025-01-08T00:00:00.000,84.60000000000001,846.0000000000001,1059.6725000000001
2025-01-09T00:00:00.000,134.61791666666667,1346.1791666666668,1679.3444695833334
2025-01-10T00:00:00.000,169.2075,1692.075,2107.8748174999996
2025-01-11T00:00:00.000,103.62604166666667,1036.2604166666667,1295.3861302083335
2025-01-12T00:00:00.000,241.41750000000002,2414.175,3002.4845075
2025-01-13T00:00:00.000,104.58666666666666,1045.8666666666666,1307.2873133333333
2025-01-14T00:00:00.000,105.13104166666666,1051.3104166666667,1314.0315752083334
2025-01-15T00:00:00.000,99.65166666666666,996.5166666666665,1246.1475983333332
2025-01-16T00:00:00.000,107.68583333333333,1076.8583333333333,1345.6828891666667
2025-01-17T00:00:00.000,119.525625,1195.2562500000001,1492.366068125
2025-01-18T00:00:00.000,105.04520833333333,1050.4520833333333,1312.9681860416667
2025-01-19T00:00:00.000,106.95916666666666,1069.5916666666667,1336.6802158333332
2025-01-20T00:00:00.000,108.731875,1087.31875,1358.6422993749998
2025-02-15T00:00:00.000,112.89625000000001,1128.9625,1410.23474125
2025-02-16T00:00:00.000,127.808125,1278.08125,1594.977960625
2025-02-17T00:00:00.000,107.3175,1073.175,1341.1196074999998
2025-02-18T00:00:00.000,112.89625000000001,1128.9625,1410.23474125
2025-02-19T00:00:00.000,111.10812499999999,1111.08125,1388.0816606249998
2025-02-20T00:00:00.000,107.3175,1073.175,1341.1196074999998
2025-02-21T00:00:00.000,100.60708333333334,1006.0708333333333,1257.9842554166667
2025-02-22T00:00:00.000,86.85708333333334,868.5708333333333,1087.6355054166665
2025-02-23T00:00:00.000,59.71770833333333,597.1770833333333,751.4057885416664
2025-02-24T00:00:00.000,79.1675,791.6750000000001,992.3692575
2025-02-25T00:00:00.000,56.50833333333333,565.0833333333334,711.6448416666666
2025-02-26T00:00:00.000,69.68666666666667,696.8666666666667,874.9112133333332
2025-02-27T00:00:00.000,96.28520833333333,962.8520833333333,1204.4405460416667
2025-02-28T00:00:00.000,100.01166666666667,1000.1166666666667,1250.6076383333334
2025-03-01T00:00:00.000,93.94875,939.4875000000001,1175.49416375
2025-03-02T00:00:00.000,100.33604166666667,1003.3604166666668,1254.6263202083335
2025-03-03T00:00:00.000,97.64,976.4,1221.22506
2025-03-04T00:00:00.000,92.58458333333334,925.8458333333334,1158.5935029166667
2025-03-05T00:00:00.000,101.03645833333333,1010.3645833333333,1263.3037822916665
2025-03-06T00:00:00.000,93.90708333333333,939.0708333333333,1174.9779554166666
2025-03-07T00:00:00.000,79.5763829787234,795.763829787234,997.4349087234041
2025-03-08T00:00:00.000,82.60333333333334,826.0333333333334,1034.9357966666666
2025-03-09T00:00:00.000,90.69979166666667,906.9979166666667,1135.2428189583334
2025-03-10T00:00:00.000,88.10145833333333,881.0145833333332,1103.0520672916666
2025-03-11T00:00:00.000,91.75645833333334,917.5645833333334,1148.3338622916667
2025-03-12T00:00:00.000,100.28666666666668,1002.8666666666668,1254.0146133333335
2025-03-13T00:00:00.000,93.16333333333334,931.6333333333334,1165.7636366666668
2025-03-14T00:00:00.000,96.75333333333333,967.5333333333333,1210.2401466666665
2025-03-15T00:00:00.000,104.53416666666668,1045.3416666666667,1306.6368908333334
2025-03-16T00:00:00.000,101.00645833333334,1010.0645833333334,1262.9321122916667
2025-03-17T00:00:00.000,96.44375000000001,964.4375000000001,1206.40471875
2025-03-18T00:00:00.000,93.80208333333333,938.0208333333333,1173.6771104166664
2025-03-19T00:00:00.000,103.48625,1034.8625,1293.65425125
2025-03-20T00:00:00.000,91.28708333333333,912.8708333333333,1142.5187754166666
2025-03-21T00:00:00.000,97.66958333333334,976.6958333333333,1221.5915679166667
2025-03-22T00:00:00.000,100.218125,1002.18125,1253.165450625
2025-03-23T00:00:00.000,73.24249999999999,732.425,918.9644324999998
2025-03-24T00:00:00.000,75.76333333333334,757.6333333333333,950.1950366666665
2025-03-25T00:00:00.000,96.40541666666667,964.0541666666667,1205.9298070833333
2025-03-26T00:00:00.000,96.01978260869565,960.1978260869565,1201.1521867391305
2025-03-27T00:00:00.000,96.98270833333333,969.8270833333333,1213.0818735416667
2025-03-28T00:00:00.000,92.63375,926.3375000000001,1159.20262875
2025-03-29T00:00:00.000,55.651034482758625,556.5103448275862,701.0237662068964
2025-03-30T00:00:00.000,68.150625,681.50625,855.8811931249999
2025-03-31T00:00:00.000,69.61687500000001,696.16875,874.0465643749999
2025-04-01T00:00:00.000,49.63293478260869,496.3293478260869,626.465529021739
2025-04-02T00:00:00.000,96.35765957446809,963.5765957446808,1205.3381444680851
2025-04-03T00:00:00.000,85.67625,856.7624999999999,1073.0061612499999
2025-04-04T00:00:00.000,72.98833333333333,729.8833333333333,915.8155616666666
2025-04-05T00:00:00.000,64.40022222222223,644.0022222222223,809.4174531111111
2025-04-07T00:00:00.000,87.19021739130434,871.9021739130435,1091.7627032608696
2025-04-08T00:00:00.000,69.65916666666666,696.5916666666667,874.5705158333333
2025-04-09T00:00:00.000,89.19625,891.9625000000001,1116.61544125
2025-04-10T00:00:00.000,86.61666666666667,866.1666666666667,1084.6569833333333
2025-04-11T00:00:00.000,85.96916666666668,859.6916666666668,1076.6351058333335
